대여소_ID,대여건수,반납건수,총이용건수,주소1,주소2,위도,경도
ST-860,4200.0,4639.0,8839.0,서울특별시 강북구 오현로25마길 27,번동 230,37.633717,127.035515
ST-647,4460.0,4365.0,8825.0,서울특별시 강북구 솔매로49길 14,미아동 195-1,37.62714,127.026695
ST-648,4397.0,4423.0,8820.0,서울특별시 강북구 솔샘로 284,송천동 주민센터,37.618286,127.024048
ST-509,4640.0,4174.0,8814.0,서울특별시 강서구 금낭화로 176,강서구 방화동 855,37.581623,126.812653
ST-3166,4595.0,4216.0,8811.0,서울특별시 관악구 봉천동 42-59,,37.485065,126.95546
ST-584,5197.0,3586.0,8783.0,서울특별시 중랑구 신내역로 165 신내 데시앙포레,,37.616707,127.11026
ST-1235,5041.0,3717.0,8758.0,서울특별시 구로구 오리로 1181,오리로와 서해안도로 교차로 앞,37.488598,126.836494
ST-1432,4451.0,4307.0,8758.0,서울특별시 종로구 종로 지하 200,종묘공영주차장 건너편,37.57048,126.996635
ST-707,5708.0,3050.0,8758.0,서울특별시 관악구 난곡로 99,관악구 신림동 666-30,37.464886,126.919479
ST-1433,5965.0,2791.0,8756.0,서울특별시 강남구 삼성로 628,강남구 도시관리공단,37.516785,127.051613
ST-2691,4544.0,4199.0,8743.0,서울특별시 강남구 언주로 3,,37.476856,127.055367
ST-1527,4390.0,4350.0,8740.0,서울특별시 구로구 경인로15길 75,구로구배드민턴실내체육관 앞,37.491798,126.83242
ST-1434,4492.0,4247.0,8739.0,서울특별시 도봉구 마들로 749 서울북부지방법원,,37.677719,127.046814
ST-3067,4421.0,4311.0,8732.0,서울특별시 구로구 금오로 867,,37.477154,126.839859
ST-1179,4503.0,4222.0,8725.0,서울특별시 강남구 대치동 1026,한티역 3번출구,37.496552,127.054298
ST-3291,4323.0,4393.0,8716.0,서울특별시 중구 동호로 367-1 구두수선대212,,37.567398,127.002014
ST-1936,4156.0,4544.0,8700.0,서울특별시 금천구 시흥동 113-155,,37.456333,126.896454
ST-1252,5139.0,3540.0,8679.0,서울특별시 강서구 남부순환로 171,강서면허시험장앞,37.549694,126.819664
ST-1164,4406.0,4272.0,8678.0,서울특별시 서초구 서초동 1748-33,교대입구 교차로,37.487309,127.010582
ST-3069,4360.0,4299.0,8659.0,서울특별시 송파구 올림픽로 474,,37.524715,127.117439
ST-804,4440.0,4202.0,8642.0,서울특별시 강남구 남부순환로 지하 3104,학여울역 사거리,37.496117,127.069443
ST-667,4841.0,3796.0,8637.0,서울특별시 구로구 구로동로42길 43,구로구 구로동 454-92,37.497505,126.884377
ST-3054,6938.0,1685.0,8623.0,서울특별시 용산구 소월로 109 남산도서관,,37.552406,126.982018
ST-593,4377.0,4225.0,8602.0,서울특별시 중랑구 용마산로 644,능산삼거리,37.608681,127.100792
ST-2985,4288.0,4308.0,8596.0,서울특별시 송파구 충민로 66 가든파이브라이프,,37.477097,127.123703
ST-1674,7017.0,1567.0,8584.0,서울특별시 은평구 갈현로3나길 23,역촌 센트레빌 아파트 107동 인근,37.602329,126.906548
ST-3020,4102.0,4482.0,8584.0,서울특별시 마포구 서울서부지방법원등기국앞,,37.551849,126.954781
ST-1518,3912.0,4641.0,8553.0,서울특별시 강서구 발산로 40,농산식품공사 (강서지사),37.551044,126.818497
ST-2953,4393.0,4157.0,8550.0,서울특별시 중랑구 신내동 574-1,,37.604462,127.097412
ST-634,3902.0,4646.0,8548.0,서울특별시 금천구 한내로 62,독산동 1092 (도로다이어트 사업으로 보도 확장예정),37.456841,126.888344
ST-2187,4361.0,4179.0,8540.0,서울특별시 용산구 용산동5가 17,,37.52177,126.977005
ST-1939,4393.0,4135.0,8528.0,서울특별시 금천구 시흥대로 155,,37.447853,126.902885
ST-1934,4281.0,4234.0,8515.0,서울특별시 금천구 시흥대로 296 위너스스포츠클럽,,37.460537,126.898605
ST-2219,4543.0,3934.0,8477.0,서울특별시 서대문구 서소문로 45 SK리쳄블,,37.561317,126.966583
ST-3041,4617.0,3856.0,8473.0,서울특별시 영등포구 대림동 647-2,,37.503006,126.893829
ST-1120,4260.0,4211.0,8471.0,서울특별시 노원구 상계동 1263,파르코 앞,37.68,127.05558
ST-3206,4278.0,4180.0,8458.0,서울특별시 동대문구 정릉천동로 90 현대아파트,,37.579948,127.035324
ST-1012,4270.0,4184.0,8454.0,서울특별시 양천구 신월동 258,화곡로 입구 교차로,37.53952,126.825401
ST-1027,5935.0,2500.0,8435.0,서울특별시 은평구 진관동 141-27,은평뉴타운 도서관,37.637222,126.933304
ST-3021,4367.0,4042.0,8409.0,서울특별시 마포구 신촌로 134,,37.556011,126.940346
ST-2227,4223.0,4174.0,8397.0,서울특별시 성북구 동소문로 130,,37.594158,127.018967
ST-2824,4202.0,4160.0,8362.0,서울특별시 은평구 은평구 갈현로 301,,37.623608,126.916885
ST-3281,4278.0,4080.0,8358.0,서울특별시 강서구 양천로57길 36 가양5단지아파트,,37.56448,126.854645
ST-332,6099.0,2252.0,8351.0,서울특별시 용산구 용산동2가 6-7,녹사평역1번출구,37.53508,126.985382
ST-1547,5264.0,3055.0,8319.0,서울특별시 관악구 관악로 1 서울대학교,,37.467094,126.949326
ST-3091,4566.0,3747.0,8313.0,서울특별시 도봉구 도봉로 534,,37.652954,127.037544
ST-2676,3975.0,4325.0,8300.0,서울특별시 강남구 율현동 265-5,,37.471233,127.107216
ST-197,4103.0,4194.0,8297.0,서울특별시 중구 신당동 357-1,약수역 10번출구 앞,37.555199,127.010048
ST-2685,4105.0,4184.0,8289.0,서울특별시 강남구 일원동 700-8,,37.495876,127.086502
ST-3326,4172.0,4088.0,8260.0,서울특별시 성동구 아차산로 126 더리브 세종타워,,37.543781,127.058037
ST-1783,5802.0,2453.0,8255.0,서울특별시 중구 장충동2가 191-65,,37.559288,127.002686
ST-2872,4149.0,4090.0,8239.0,서울특별시 관악구 남부순환로1921,,37.477528,126.962769
ST-3197,4184.0,4049.0,8233.0,서울특별시 도봉구 방학로12길 28 도봉여성센터. 보육정보센터,,37.663349,127.030457
ST-352,4410.0,3803.0,8213.0,서울특별시 서대문구 홍제천로 48,연희교차로 인근,37.56612,126.925896
ST-329,4151.0,4050.0,8201.0,서울특별시 용산구 서빙고동 235-5,서빙고동 금호맨션 앞,37.520504,126.989738
ST-1114,4164.0,4024.0,8188.0,서울특별시 노원구 공릉동 26-43,삼육대 입구,37.638489,127.107903
ST-2424,4091.0,4094.0,8185.0,서울특별시 강동구 상일동 168,,37.547092,127.156219
ST-2432,4504.0,3679.0,8183.0,서울특별시 중구 중림동 373,,37.560246,126.968781
ST-2288,3895.0,4279.0,8174.0,서울특별시 중랑구 신내동 353-2,,37.613621,127.101151
ST-3053,6641.0,1499.0,8140.0,서울특별시 중구 서소문로 18 에이원빌딩,,37.559376,126.964142
ST-991,4078.0,4052.0,8130.0,서울특별시 마포구 성암로330,DMC첨단산업센터,37.584503,126.885597
ST-3066,4230.0,3890.0,8120.0,서울특별시 강남구 강남대로 652,,37.519169,127.018974
ST-2925,4368.0,3747.0,8115.0,서울특별시 강남구 개포동 175-3,,37.486423,127.059319
ST-2649,4552.0,3554.0,8106.0,서울특별시 동작구 상도동25-41(마을버스정류소20803 옆),,37.505432,126.941513
ST-1485,4610.0,3496.0,8106.0,서울특별시 은평구 통일로 796 북한산 힐스테이트7차,,37.616543,126.925125
ST-240,4308.0,3767.0,8075.0,서울특별시 성동구 금호동2가 1220-1,래미안금호하이리버 아파트 102동 옆,37.5522,127.025055
ST-2666,4344.0,3716.0,8060.0,서울특별시 서초구 서초동 1354-3,,37.483891,127.029053
ST-1082,3846.0,4197.0,8043.0,서울특별시 송파구 장지동 861-6,장지공영차고지,37.480541,127.137016
ST-2455,4219.0,3786.0,8005.0,서울특별시 용산구 용문동 5-47,,37.538513,126.963554
ST-1154,4362.0,3637.0,7999.0,서울특별시 동작구 사당동 211-2,사당새마을금고,37.486652,126.967842
ST-1785,3996.0,4001.0,7997.0,서울특별시 중구 장충동2가 199-4,,37.559376,127.006027
ST-2927,4009.0,3967.0,7976.0,서울특별시 강남구 개포동 181-1,,37.486076,127.059219
ST-2243,6071.0,1904.0,7975.0,서울특별시 은평구 백련산로 38 백련산 힐스테이트 2차,,37.590363,126.923012
ST-1965,4044.0,3929.0,7973.0,서울특별시 구로구 구로동 467-62,,37.495453,126.880394
ST-3205,4162.0,3808.0,7970.0,서울특별시 성동구 성수동1가 694-71,,37.542557,127.044235
ST-532,5079.0,2864.0,7943.0,서울특별시 강서구 등촌로 137 대림아파트,,37.541264,126.863373
ST-1392,3995.0,3945.0,7940.0,서울특별시 강북구 삼양로 197,삼양사거리역,37.621552,127.02037
ST-3339,3956.0,3984.0,7940.0,서울특별시 광진구 아차산로69길 19 현대아파트,,37.542065,127.098068
ST-2153,4008.0,3921.0,7929.0,서울특별시 마포구 독막로 192 신수동주민센터,,37.547245,126.935028
ST-2882,4202.0,3721.0,7923.0,서울특별시 강남구 봉은사로 326,,37.509785,127.04277
ST-937,4545.0,3370.0,7915.0,서울특별시 강남구 광평로 144,청소년 수련관 수영장 앞,37.483879,127.089027
ST-2909,4446.0,3461.0,7907.0,서울특별시 강동구 강동구 강일동 736,,37.557072,127.17514
ST-2458,3894.0,3974.0,7868.0,서울특별시 강북구 솔샘로 326 대한예수교장로회 신성교회,,37.617088,127.028099
ST-2522,4142.0,3720.0,7862.0,서울특별시 중구 퇴계로 77 신세계백화점,,37.560276,126.981392
ST-1039,4076.0,3775.0,7851.0,서울특별시 은평구 불광동 73-1번지,서울연신초등학교,37.625778,126.928818
ST-1077,4261.0,3577.0,7838.0,서울특별시 송파구 가락동 195-4,가락미륭아파트 앞,37.493198,127.128998
ST-39,4615.0,3189.0,7804.0,서울특별시 서대문구 연세로2다길 58,60-11,37.556812,126.943184
ST-954,4455.0,3348.0,7803.0,서울특별시 강남구 학동로 지하 346,강남구청,37.51807,127.047119
ST-2980,4886.0,2907.0,7793.0,서울특별시 마포구 만리재로 95 에스테반오피스텔,,37.54892,126.959518
ST-1208,5492.0,2298.0,7790.0,서울특별시 성북구 아리랑로 82,아리랑시네센터 앞,37.600288,127.013702
ST-2598,4031.0,3744.0,7775.0,서울특별시 송파구 송파대로8길 20,,37.477783,127.132057
ST-3351,3836.0,3936.0,7772.0,서울특별시 광진구 능동로 120 건국대학교,,37.540886,127.079285
ST-2918,3740.0,4029.0,7769.0,서울특별시 송파구 백제고분로 236-2 구두수선대,,37.502914,127.092537
ST-968,3890.0,3873.0,7763.0,서울특별시 마포구 성산동 661,,37.568977,126.894402
ST-686,4750.0,2997.0,7747.0,서울특별시 동작구 여의대방로44길 20,동작구 대방동 503-2,37.509369,126.92807
ST-2284,3960.0,3764.0,7724.0,서울특별시 중랑구 면목로 238 중랑구민회관,,37.574078,127.085007
ST-3096,3728.0,3996.0,7724.0,서울특별시 강남구 언주로 738-2,,37.52211,127.036461
ST-2976,6276.0,1445.0,7721.0,서울특별시 마포구 공덕동 4-11,,37.550159,126.960526
ST-2680,3980.0,3725.0,7705.0,서울특별시 강남구 도곡로43길 10,,37.495262,127.049507
ST-2516,3947.0,3740.0,7687.0,서울특별시 중구 초동 107-12,,37.564743,126.990952
ST-3173,3711.0,3976.0,7687.0,서울특별시 동대문구 한천로55길 9 이문동삼익아파트,,37.596397,127.067764
ST-1177,4503.0,3181.0,7684.0,서울특별시 강남구 도곡동 874-1,도곡동 경남아파트 건너편,37.489342,127.041298
ST-2452,3749.0,3932.0,7681.0,서울특별시 용산구 녹사평대로73,,37.52515,126.992088
ST-3111,3814.0,3851.0,7665.0,서울특별시 강남구 봉은사로86길 6 빌딩 레베쌍트,,37.51292,127.056427
ST-1852,3975.0,3668.0,7643.0,서울특별시 송파구 가락동 282,,37.495537,127.107201
ST-1033,3871.0,3765.0,7636.0,서울특별시 은평구 불광동 484-165,연신내 선일하이츠빌 정류소,37.622669,126.919991
ST-2439,3969.0,3662.0,7631.0,서울특별시 용산구 용산동6가 11-438,,37.520878,126.979713
ST-794,3729.0,3900.0,7629.0,서울특별시 강남구 학동로 지하 508,청담동 맥도날드 옆,37.523613,127.040176
ST-3307,4056.0,3571.0,7627.0,서울특별시 강남구 개포로 310 디에이치퍼스티어아이파크,,37.481319,127.054352
ST-754,3669.0,3957.0,7626.0,서울특별시 서초구 남부순환로 2183,서초구 방배동 2577,37.47261,126.983009
ST-1795,4137.0,3460.0,7597.0,서울특별시 송파구 풍납동 461,,37.525158,127.116943
ST-1395,4459.0,3129.0,7588.0,서울특별시 노원구 화랑로 815,삼육대 도서관,37.64283,127.106667
ST-2893,4522.0,3057.0,7579.0,서울특별시 금천구 금하로29길 36,,37.45192,126.913757
ST-732,4338.0,3228.0,7566.0,서울특별시 동작구 사당동 1157-2,,37.489079,126.973564
ST-1967,3901.0,3608.0,7509.0,서울특별시 영등포구 신길로 275 영등포문화원,,37.514812,126.911705
ST-2191,3754.0,3737.0,7491.0,서울특별시 용산구 서빙고동 241-37,,37.519909,126.989235
ST-3263,3679.0,3801.0,7480.0,서울특별시 강서구 양천로 201,,37.573318,126.830071
ST-1189,3952.0,3525.0,7477.0,서울특별시 서대문구 연희로 242,서대문구청,37.578381,126.936096
ST-2148,4223.0,3215.0,7438.0,서울특별시 마포구 월드컵북로 456,,37.583202,126.882767
ST-3325,3712.0,3708.0,7420.0,서울특별시 성동구 성수일로6길 53 유원지식산업센터,,37.544365,127.055931
ST-1028,3788.0,3623.0,7411.0,서울특별시 은평구 진관동 16-4,상림마을 생태공원,37.644081,126.929283
ST-1576,4430.0,2949.0,7379.0,서울특별시 강남구 도산대로 138,논현동 광명빌딩 앞,37.517571,127.023643
ST-1742,6113.0,1261.0,7374.0,서울특별시 동작구 사당로23길 137,대림아파트 후문 상가 옆,37.488869,126.971909
ST-1311,3782.0,3575.0,7357.0,서울특별시 서초구 양재대로2길 33,LH서초3단지 301동 맞은편,37.457424,127.022652
ST-1410,3668.0,3689.0,7357.0,서울특별시 송파구 성내천로39길 4,마천금호어울림 1차아파트 건너편,37.497517,127.154678
ST-773,3681.0,3638.0,7319.0,서울특별시 서초구 강남대로 27,양재동 238,37.46769,127.04036
ST-1172,3723.0,3586.0,7309.0,서울특별시 강남구 도산대로 172,,37.519138,127.027519
ST-238,3567.0,3740.0,7307.0,서울특별시 성동구 금호동3가 1575-3,금호역 1번출구 앞,37.548641,127.016426
ST-1695,3544.0,3738.0,7282.0,서울특별시 강서구 개화동로8길 38,개화광역환승센터,37.578449,126.798973
ST-3134,3809.0,3462.0,7271.0,서울특별시 노원구 상계로 309,,37.670738,127.07962
ST-783,4710.0,2554.0,7264.0,서울특별시 강남구 학동로 443,강남구 청담동 77-76 (학동로 443 앞 도로),37.518902,127.049385
ST-2457,4215.0,3041.0,7256.0,서울특별시 강동구 명일로 102,,37.527264,127.142334
ST-1307,3623.0,3611.0,7234.0,서울특별시 서초구 효령로 10,연세사랑병원신관 앞,37.475979,126.986282
ST-1713,3989.0,3222.0,7211.0,서울특별시 강서구 마곡동로 161,서울식물원(문화센터) 건너편,37.568241,126.835831
ST-2969,4301.0,2895.0,7196.0,서울특별시 중랑구 중랑구 용마산로 393,,37.586864,127.095322
ST-642,3577.0,3603.0,7180.0,서울특별시 금천구 시흥대로73길 70,시흥동 1020,37.456478,126.895927
ST-2841,3590.0,3588.0,7178.0,서울특별시 강동구 강동구 상일동 183-4,,37.545818,127.166885
ST-1055,3357.0,3817.0,7174.0,서울특별시 강동구 강일동 667-4,,37.568638,127.174805
ST-1445,4671.0,2500.0,7171.0,서울특별시 용산구 이태원로 134,녹사평역 광장,37.533798,126.98867
ST-2708,4934.0,2211.0,7145.0,서울특별시 노원구 초안산로 89 월계청백1단지아파트,,37.634594,127.052063
ST-1486,5296.0,1833.0,7129.0,서울특별시 은평구 백련산로 90,서울특별시 은평병원,37.593479,126.923187
ST-790,3520.0,3585.0,7105.0,서울특별시 강남구 언주로 734,MCM 본사 직영점 앞,37.520641,127.034508
ST-1162,3628.0,3427.0,7055.0,서울특별시 관악구 신원동 266,서초포레스타 7단지,37.448967,127.057739
ST-3208,3718.0,3330.0,7048.0,서울특별시 강남구 논현동 56-21,,37.51281,127.026367
ST-246,3458.0,3577.0,7035.0,서울특별시 성동구 금호동2가 1205-1,금호사거리,37.548634,127.025726
ST-1211,3524.0,3496.0,7020.0,서울특별시 성북구 길음로 33,길음래미안아파트817동 상가 앞,37.607105,127.0215
ST-543,3574.0,3440.0,7014.0,서울특별시 송파구 오금동 6-2,,37.50832,127.133217
ST-2679,3920.0,3093.0,7013.0,서울특별시 강남구 학동로212,,37.514462,127.0326
ST-2442,3363.0,3605.0,6968.0,서울특별시 용산구 한남대로 91,,37.535919,127.005417
ST-1277,3256.0,3711.0,6967.0,서울특별시 금천구 디지털로9길 56,코오롱테크노밸리,37.48016,126.886368
ST-863,3387.0,3550.0,6937.0,서울특별시 강북구 도봉로89길 13,수유동 192-59,37.639671,127.0252
ST-2198,4094.0,2838.0,6932.0,서울특별시 서대문구 합동 31-16,,37.560463,126.965523
ST-268,3522.0,3396.0,6918.0,서울특별시 동대문구 전농로 192,전농삼성아파트,37.58131,127.055344
ST-1480,3383.0,3521.0,6904.0,서울특별시 은평구 진관동 29-2,,37.643185,126.915092
ST-2942,3913.0,2988.0,6901.0,서울특별시 중랑구 중랑구 신내역로 111,,37.612724,127.11306
ST-260,3521.0,3378.0,6899.0,서울특별시 동대문구 한천로 329,휘경2동 주민센터,37.589912,127.06868
ST-2261,4469.0,2419.0,6888.0,서울특별시 은평구 진관동 235-2,,37.630287,126.919563
ST-2462,3409.0,3478.0,6887.0,서울특별시 구로구 항동 140-2,,37.478199,126.824875
ST-1488,3404.0,3447.0,6851.0,서울특별시 은평구 통일로 684 서울혁신파크,,37.608498,126.931999
ST-2469,3471.0,3370.0,6841.0,서울특별시 용산구 한강로1가 1-1,,37.539322,126.97319
ST-1217,3371.0,3467.0,6838.0,서울특별시 성북구 동소문로34길 73,금호어울림센터힐 내,37.60083,127.023552
ST-1901,3334.0,3498.0,6832.0,서울특별시 서초구 신원동 136-3,,37.454418,127.052742
ST-2441,3512.0,3300.0,6812.0,서울특별시 용산구 서빙고로 69 파크타워아파트,,37.5233,126.972061
ST-2736,3523.0,3276.0,6799.0,서울특별시 강동구 고덕로 227 배재고등학교,,37.554832,127.151733
ST-2828,3287.0,3511.0,6798.0,서울특별시 구로구 서울 구로구 항동 22-10,,37.483891,126.822182
ST-230,3396.0,3395.0,6791.0,서울특별시 서대문구 충정로2가 138,서대문역 8번출구 앞,37.564777,126.966148
ST-1327,3501.0,3273.0,6774.0,서울특별시 용산구 원효로 35,청암자이아파트앞,37.534424,126.94857
ST-224,5282.0,1483.0,6765.0,서울특별시 서대문구 북가좌동 70-119,연가초등학교 옆,37.57946,126.91713
ST-1595,3185.0,3572.0,6757.0,서울특별시 강동구 상일로21길 14-7 고덕2동경로당,,37.560028,127.169678
ST-1616,3747.0,2993.0,6740.0,서울특별시 성동구 무학봉길 35,왕십리자이아파트 후문(삼거리),37.560146,127.02636
ST-1775,3553.0,3182.0,6735.0,서울특별시 중구 퇴계로 72 리더스뷰남산,,37.559231,126.980141
ST-2175,4748.0,1976.0,6724.0,서울특별시 용산구 백범로 260 효창파크 푸르지오,,37.540478,126.958115
ST-1776,3638.0,3080.0,6718.0,서울특별시 중구 회현동1가 23-1,,37.559746,126.980003
ST-1230,3309.0,3390.0,6699.0,서울특별시 구로구 고척로22길 64,동인오피스텔 건너편 소공원,37.498482,126.847504
ST-2624,4070.0,2619.0,6689.0,서울특별시 중구 중림로 10 중림동 삼성 사이버 빌리지,,37.558914,126.964859
ST-1929,4620.0,2060.0,6680.0,서울특별시 서초구 반포대로 201 국립중앙도서관,,37.497211,127.004272
ST-2880,4111.0,2567.0,6678.0,서울특별시 용산구 용산구 동빙고동 315,,37.525295,126.995834
ST-370,3477.0,3200.0,6677.0,서울특별시 성동구 독서당로 381,응봉동현대아파트 정류소,37.549583,127.030243
ST-872,3397.0,3264.0,6661.0,서울특별시 구로구 경인로3길 지하 64,구로구 온수동 119-4,37.49279,126.824524
ST-3232,3269.0,3383.0,6652.0,서울특별시 송파구 거여동 697,,37.497143,127.146416
ST-1768,3314.0,3338.0,6652.0,서울특별시 중구 퇴계로 33 서울로7017편의시설,,37.556416,126.969193
ST-3245,3378.0,3270.0,6648.0,서울특별시 강남구 자곡동 203-1,,37.481857,127.104561
ST-1168,3283.0,3326.0,6609.0,서울특별시 서초구 양재동 261-20,,37.473877,127.039032
ST-3314,3470.0,3135.0,6605.0,서울특별시 영등포구 문래동3가 55-6,,37.518372,126.898445
ST-2954,3715.0,2885.0,6600.0,서울특별시 노원구 한글비석로54길 92 상계주공13단지아파트,,37.66674,127.063889
ST-1379,3357.0,3242.0,6599.0,서울특별시 광진구 아차산로69길 29,현대홈타운 뒷길,37.543427,127.096619
ST-1248,2984.0,3615.0,6599.0,서울특별시 강남구 헌릉로569길 39-6,보금자리정원,37.466328,127.094887
ST-43,3609.0,2986.0,6595.0,서울특별시 서대문구 창천동 84-16,,37.559864,126.934418
ST-2826,3035.0,3550.0,6585.0,서울특별시 동작구 시흥대로 676,,37.491577,126.908813
ST-2934,3217.0,3367.0,6584.0,서울특별시 서초구 신반포로 56-7 세화고.세화여고.세화여중,,37.502094,126.99147
ST-2163,3288.0,3290.0,6578.0,서울특별시 마포구 월드컵로36길 15 서부노인전문요양센터,,37.566246,126.902184
ST-644,3403.0,3170.0,6573.0,서울특별시 강북구 삼양로 234,다이소 삼양시장점,37.624157,127.018623
ST-3305,3291.0,3272.0,6563.0,서울특별시 중구 인현동2가 140-1,,37.564392,126.997299
ST-3333,3228.0,3328.0,6556.0,서울특별시 동대문구 왕산로 20,,37.576225,127.025803
ST-1724,4426.0,2116.0,6542.0,서울특별시 강북구 미아동 4-2,,37.617752,127.035706
ST-3088,3291.0,3247.0,6538.0,서울특별시 구로구 경인로 518 CJ공장,,37.500755,126.877083
ST-3273,4157.0,2372.0,6529.0,서울특별시 송파구 거여동 657-12,,37.48885,127.156998
ST-216,3916.0,2603.0,6519.0,서울특별시 서대문구 대현동 60-11,이대역 4번 출구,37.556953,126.946342
ST-2415,3932.0,2579.0,6511.0,서울특별시 서초구 반포동 28-4,,37.508476,127.016762
ST-609,3850.0,2657.0,6507.0,서울특별시 노원구 덕릉로131길 8,노원구 상계동 37-7,37.67271,127.08316
ST-696,3269.0,3222.0,6491.0,서울특별시 동작구 현충로 지하 220,동작구 동작동 203-5,37.503181,126.976089
ST-1538,3300.0,3157.0,6457.0,서울특별시 금천구 한내로 69-54,주공14단지,37.46056,126.887093
ST-2737,3611.0,2808.0,6419.0,서울특별시 강동구 암사동 414-22(강동롯데캐슬퍼스트아파트 107동 뒤편),,37.558456,127.144157
ST-2931,3143.0,3266.0,6409.0,서울특별시 금천구 금천구 한내로 69-44,,37.459366,126.88678
ST-2361,3533.0,2858.0,6391.0,서울특별시 동작구 상도동 415-1,,37.500248,126.94973
ST-3076,4972.0,1408.0,6380.0,서울특별시 은평구 응암동 225-72,,37.595867,126.923492
ST-2194,3220.0,3148.0,6368.0,서울특별시 서대문구 홍은동 464-7,,37.592934,126.941292
ST-3268,3457.0,2908.0,6365.0,서울특별시 강남구 남부순환로 3104 SETEC,,37.49662,127.070999
ST-3144,3226.0,3107.0,6333.0,서울특별시 서초구 서초동 1747-1,,37.482853,127.005974
ST-2106,3587.0,2688.0,6275.0,서울특별시 도봉구 시루봉로 188 방학중학교,,37.665623,127.03109
ST-562,3499.0,2761.0,6260.0,서울특별시 성북구 보국문로29길 23,성북구 정릉동 966-1,37.607262,127.002838
ST-2101,3225.0,3012.0,6237.0,서울특별시 도봉구 노해로 325 서울북부지방법원등기국,,37.651485,127.044319
ST-590,4790.0,1410.0,6200.0,서울특별시 중랑구 용마산로 지하 227,면목도시개발아파트 1동 앞,37.573589,127.086823
ST-3243,3057.0,3142.0,6199.0,서울특별시 강남구 도산대로 446-2,,37.523903,127.046608
ST-567,3076.0,3108.0,6184.0,서울특별시 성북구 월곡로 지하 107,성북구 종암동 113-10,37.600433,127.040207
ST-441,3392.0,2784.0,6176.0,서울특별시 용산구 효창원로 161,효창동주민센터 앞,37.54232,126.96196
ST-2073,5106.0,1057.0,6163.0,서울특별시 노원구 초안산로 29 신계초등학교,,37.630749,127.053108
ST-3057,3315.0,2841.0,6156.0,서울특별시 강남구 영동대로 416 (주)케이티앤지 타워,,37.506874,127.064735
ST-3005,3381.0,2770.0,6151.0,서울특별시 송파구 방이동 88-13,,37.52597,127.11821
ST-1324,3399.0,2724.0,6123.0,서울특별시 용산구 두텁바위로 54-99,국군복지단,37.541885,126.97966
ST-2298,3034.0,3084.0,6118.0,서울특별시 중랑구 동일로 501 면목삼익아파트,,37.575985,127.079605
ST-3106,2630.0,3483.0,6113.0,서울특별시 동작구 흑석동 25-21,,37.506828,126.966736
ST-1957,3746.0,2355.0,6101.0,서울특별시 구로구 천왕동 277-4,,37.479897,126.84037
ST-3027,3326.0,2770.0,6096.0,서울특별시 서대문구 충정로 36 국민연금충정로사옥,,37.561848,126.964149
ST-2656,3108.0,2974.0,6082.0,서울특별시 서초구 서초동1526-1,,37.483395,127.007362
ST-2684,3103.0,2979.0,6082.0,서울특별시 강남구 삼성로 312,,37.499866,127.060501
ST-886,3015.0,3058.0,6073.0,서울특별시 관악구 신림로 67,관악구 신림동 226-2,37.470696,126.9422
ST-1648,2930.0,3138.0,6068.0,서울특별시 금천구 시흥대로 39-7,석수역1번출구 앞 (SK주유소),37.437271,126.902687
ST-2657,3236.0,2817.0,6053.0,서울특별시 서초구 서초동 1313-12,,37.498016,127.022224
ST-559,2971.0,3065.0,6036.0,서울특별시 성북구 아리랑로19길 20,성북구 정릉동 966-62,37.60244,127.011688
ST-861,2808.0,3215.0,6023.0,서울특별시 강북구 오현로31길 85-7,번동 656-2,37.631123,127.036034
ST-701,4194.0,1825.0,6019.0,서울특별시 동작구 장승배기로 26,상도동 201-38,37.500881,126.94175
ST-657,3088.0,2922.0,6010.0,서울특별시 도봉구 도봉로 955,도봉동 637-1,37.68972,127.045197
ST-3036,3729.0,2279.0,6008.0,서울특별시 중랑구 신내역로1길 85 신내우디안1단지,,37.617271,127.108543
ST-996,3340.0,2657.0,5997.0,서울특별시 양천구 남부순환로88길5-16,양강중학교앞 교차로,37.524334,126.850548
ST-2690,2436.0,3554.0,5990.0,서울특별시 강남구 도산대로 510 신한 오피스텔,,37.524162,127.04895
ST-2337,3334.0,2643.0,5977.0,서울특별시 성동구 왕십리로 410 센트라스,,37.566818,127.029152
ST-3190,3993.0,1977.0,5970.0,경기도 하남시 학암동 651-1,위례솔,37.486931,127.153648
ST-1048,2812.0,3156.0,5968.0,서울특별시 강동구 암사동 440,,37.556042,127.130936
ST-2910,2974.0,2981.0,5955.0,서울특별시 금천구 독산로36길 14,,37.458942,126.90593
ST-775,3801.0,2149.0,5950.0,서울특별시 강남구 논현로2길 22,개포동 1277,37.471539,127.050591
ST-880,3078.0,2871.0,5949.0,서울특별시 서초구 양재대로2길 74,우면동 754,37.456234,127.019348
ST-2279,3057.0,2884.0,5941.0,서울특별시 동대문구 사가정로 150,,37.577877,127.061684
ST-1823,3370.0,2559.0,5929.0,서울특별시 종로구 무악동 32-3,,37.575016,126.95755
ST-776,2847.0,3081.0,5928.0,서울특별시 서초구 잠원로 145-9,,37.516197,127.009209
ST-1156,3108.0,2815.0,5923.0,서울특별시 관악구 봉천동 244-1,인헌초교,37.47509,126.959229
ST-670,2861.0,3023.0,5884.0,서울특별시 구로구 구로중앙로 13,구로구 구로동 136-14,37.491032,126.892151
ST-1452,3364.0,2477.0,5841.0,서울특별시 중랑구 용마산로 313,용마한신아파트사거리,37.580349,127.092651
